isbn,publication_year,category,book_name,author,price_in_euros,publisher,published_country,language,no_of_pages
9781526604033,2022,artanddesign,this dark country,Birrell Rebecca,9.69,Bloomsbury Publishing (UK),England,English,384.0
9781398110977,2022,artanddesign,abandoned britain,Simon Sugden,13.22,Amberley Publishing,England,English,128.0
9780199669820,2014,artanddesign,theatre,Carlson Marvin,6.38,OUP Oxford,England,English,131.0
9780192803641,2005,artanddesign,modern art,Cottington David,6.38,OUP Oxford,England,English,152.0
9781681987576,2021,artanddesign,olympus om-d e-m1 mark iii: pocket guide,Nook Rocky,11.46,Rocky Nook,California,English,42.0
9781621537854,2022,artanddesign,the black experience in design,Anne Berry H,10.72,Allworth,New York (State),English,595.0
9780716022237,2010,artanddesign,how to draw anything,Linley Mark,7.99,"Little, Brown",England,English,286.0
9781421598512,2019,artanddesign,one piece color walk compendium. water seven to paramount war,Eiichiro Oda,28.54,VIZ Media LLC,California,English,312.0
9781912740178,2022,artanddesign,drawing from photos,J Jones Patrick,17.99,Korero Press,England,English,138.0
9781350244276,2022,artanddesign,kay fisker,Martin Sberg,24.56,Bloomsbury Publishing (UK),England,English,232.0
9781914314186,2022,artanddesign,the sustainable city,Harriet Thorpe,22.2,Hoxton Mini Press,England,English,272.0
9780754835288,2022,artanddesign,holbein: his life and works in 500 images,Ormiston Rosalind,13.71,Lorenz Books,England,English,256.0
9781580935920,2022,artanddesign,listening to clay,Alice North,33.99,The Monacelli Press,New York (State),English,351.0
9781849944571,2018,artanddesign,the barbican estate,Orazi Stefi,27.22,Batsford Books,England,English,283.0
9780099593973,2016,artanddesign,my life in houses,Forster Margaret,8.99,Random House,England,English,264.0
9781634422918,2022,artanddesign,wide,Yom,20.49,DENPA LLC,Oregon,English,104.0
9780199568918,2010,artanddesign,romanticism,Ferber Michael,6.38,OUP Oxford,England,English,148.0
9781398102453,2022,artanddesign,britain by night,Mark McNeill,13.22,Amberley Publishing,England,English,128.0
9780192854469,2005,artanddesign,design,Heskett John,6.38,OUP Oxford,England,English,148.0
9781781578599,2022,artanddesign,crosshatching in pen & ink,August Lamm,14.37,Octopus,England,English,176.0
9781788163668,2020,artanddesign,drawing on the right side of the brain workbook,Betty Edwards,17.99,Profile,England,English,176.0
9781529300482,2022,artanddesign,kiki man ray,Braude Mark,14.37,John Murray Press,England,English,256.0
9781580935760,2022,artanddesign,blue violet,Cig Harvey,30.64,The Monacelli Press,New York (State),English,208.0
9781788841788,2022,artanddesign,duran duran,Denis ORegan,29.44,ACC Art Books,England,English,224.0
9780310129721,2022,artanddesign,rembrandt is in the wind,Ramsey Russ,12.99,Zondervan,Michigan,English,272.0
9781849940900,2014,artanddesign,experimental landscapes in watercolour,Ann Blockley,14.5,Batsford Books,England,English,128.0
9781849947657,2022,artanddesign,contemporary weaving in mixed media,Garodia Rachna,16.99,Batsford Books,England,English,128.0
9780571354160,2022,artanddesign,sybil & cyril,Jenny Uglow,10.99,Faber & Faber,England,English,416.0
9780224079907,2006,artanddesign,pyongyang,Delisle Guy,10.18,Vintage Publishing,England,English,180.0
9780008547578,2022,artanddesign,bird photographer of the year. collection 7,Bird Photographer Year of the,20.2,HarperCollins Publishers,England,English,256.0
9780008530341,2022,artanddesign,the wolf hall picture book,Hilary Mantel,14.62,HarperCollins Publishers,England,English,128.0
9781800240841,2021,artanddesign,the bee and the sun,Catherine Hyde,11.26,Head of Zeus,England,English,160.0
9781408879689,2021,artanddesign,creation,JohnPaul Stonard,20.56,Bloomsbury Publishing (UK),England,English,459.0
9780008105754,2015,artanddesign,the art of the lord of the rings by j.r.r. tolkien,G Hammond Wayne,20.2,HarperCollins Publishers,England,English,239.0
9780062456212,2017,artanddesign,the beauty and the beast,Barbot GabrielleSuzanne Gallon Villeneuve,15.72,HarperCollins,New York (State),English,201.0
9781785946578,2022,artanddesign,frozen planet ii,Brownlow Mark,20.44,Ebury Publishing,England,English,312.0
9780008393540,2022,artanddesign,2023 guide to the night sky,Dunlop Storm,5.99,HarperCollins Publishers,England,English,112.0
9781405206167,2012,artanddesign,the blue lotus,Herg,6.47,HarperCollins Publishers,England,English,64.0
9781405206310,2012,artanddesign,tintin in tibet,Herg,6.47,HarperCollins Publishers,England,English,62.0
9780062947222,2022,artanddesign,inventor of the future,Alec NevalaLee,17.4,HarperCollins,New York (State),English,672.0
9780241472873,2020,artanddesign,steps towards a small theory of the visible,Berger John,5.33,Penguin Books Ltd,England,English,128.0
9780062692597,2018,artanddesign,the little mermaid and other fairy tales,Andersen C H,15.72,HarperCollins,New York (State),English,237.0
9780061985836,2010,artanddesign,workin' it!,RuPaul,11.78,HarperCollins,New York (State),English,172.0
9781913641153,2021,artanddesign,unravelling women's art,Henderson L P,15.64,Aurora Metro Books,England,English,279.0
9781472269058,2019,artanddesign,strange planet,Nathan Pyle W,9.4,Headline Publishing Group,England,English,144.0
9781911214526,2017,artanddesign,bluets,Maggie Nelson,10.18,Vintage Publishing,England,English,98.0
9780500296530,2022,artanddesign,the world new made,Hyman Timothy,18.99,Thames and Hudson Ltd,England,English,256.0
9780500204764,2022,artanddesign,dalí,Ades Dawn,12.99,Thames and Hudson Ltd,England,English,304.0
9781838510336,2022,artanddesign,hallyu!,Kim Rosalie,20.99,V&A,England,English,272.0
9780500024935,2022,artanddesign,how art can change your life,Hodge Susie,11.67,Thames and Hudson Ltd,England,English,191.0
9780500296837,2022,artanddesign,one thousand years of manga,Brigitte KoyamaRichard,18.99,Thames and Hudson Ltd,England,English,256.0
9780500204757,2022,artanddesign,art and climate change,Fowkes Maja,13.99,Thames and Hudson Ltd,England,English,294.0
9780500023143,2022,artanddesign,making videogames,Duncan Harris,18.99,Thames and Hudson Ltd,England,English,255.0
9781838664114,2022,artanddesign,iro,Menegazzo Rossella,37.44,Phaidon Press Ltd,England,English,287.0
9780500204795,2022,artanddesign,miró,Penrose Roland,11.67,Thames and Hudson Ltd,England,English,208.0
9780500204849,2022,artanddesign,raphael,Joannides Paul,13.99,Thames and Hudson Ltd,England,English,320.0
9780500204900,2022,artanddesign,rembrandt,Christopher White,11.67,Thames and Hudson Ltd,England,English,208.0
9780500545539,2022,artanddesign,the mindful photographer,Howarth Sophie,11.67,Thames and Hudson Ltd,England,English,144.0
9781848224834,2022,artanddesign,curating art now,Cameron Lilian,16.99,Sotheby's Institute of Art,England,English,103.0
9780500204818,2022,artanddesign,mary cassatt,Griselda Pollock,12.99,Thames and Hudson Ltd,England,English,280.0
9780500204634,2022,artanddesign,cézanne,Richard Verdi,11.67,Thames and Hudson Ltd,England,English,240.0
9780500295564,2022,artanddesign,a new way of seeing,Grovier Kelly,15.99,Thames and Hudson Ltd,England,English,256.0
9780500022177,2022,artanddesign,another country,Badger Gerry,37.99,Thames and Hudson Ltd,England,English,312.0
9781526164186,2022,artanddesign,killing men & dying women,Griselda Pollock,9.51,Manchester University Press,England,English,352.0
9780500204788,2022,artanddesign,caribbean art,Poupeye Veerle,13.99,Thames and Hudson Ltd,England,English,304.0
9780300260229,2022,artanddesign,nonconformers,Lisa Slominski,25.99,Yale University Press,Connecticut,English,399.0
9781419763830,2022,artanddesign,what shall i wear?,Claire McCardell,12.77,Abrams Books,New York (State),English,160.0
9781857096583,2022,artanddesign,raphael,Raphael,31.99,Yale University Press,England,English,326.0
9780300266054,2022,artanddesign,sonia boyce,Boyce Sonia,19.23,Yale University Press,Connecticut,English,168.0
9781857096828,2022,artanddesign,picasso - ingres,Christopher Riopelle,11.72,Yale University Press,England,English,71.0
9781588397522,2022,artanddesign,kimono style,Bincsik Mnika,19.23,Yale University Press,New York (State),English,175.0
9781350174269,2022,artanddesign,elegant design,Iandoli Luca,20.5,Bloomsbury Publishing (UK),England,English,200.0
9780500343555,2022,artanddesign,stalin's architect,Deyan Sudjic,22.2,Thames and Hudson Ltd,England,English,320.0
9781597113700,2022,artanddesign,graciela iturbide: the photography workshop series,Graciela Iturbide,16.33,Aperture,New York (State),English,128.0
9780936070896,2022,artanddesign,rolling homes,Kahn Lloyd,27.24,Shelter Publications,California,English,256.0
9781419757242,2022,artanddesign,the uncanny x-men trading cards,Jim Lee,19.5,Abrams Books,New York (State),English,272.0
9781788841580,2022,artanddesign,the modern guide to antique jewellery,Bernstein Beth,19.99,ACC Art Books,England,English,176.0
9781905662722,2022,artanddesign,moonage daydream,Mick Rock,34.99,Genesis Publications,England,English,328.0
9781916347441,2022,artanddesign,matisse and the joy of drawing,Christopher Lloyd,25.99,Yale University Press,England,English,190.0
9780300263916,2022,artanddesign,alberto giacometti,Bouvard Emilie,29.19,Yale University Press,Ohio,English,256.0
9780192845542,2022,artanddesign,"the comic body in ancient greek theatre and art, 440-320 bce",Alexa Piqueux,46.2,OUP Oxford,England,English,368.0
9781633451339,2022,artanddesign,our selves,Art Modern Museum of,25.76,"The Museum of Modern Art, New York",New York (State),English,162.0
9781913107277,2022,artanddesign,the radical vision of edward burne-jones,Andrea Rager Wolk,32.41,Yale University Press,England,English,336.0
9780300234879,2022,artanddesign,household servants and slaves,Diane Wolfthal,25.99,Yale University Press,Connecticut,English,272.0
9781781454534,2022,artanddesign,extinction,Marc Schlossman,22.2,Ammonite Press,England,English,224.0
9781848220560,2010,artanddesign,leonora carrington,Aberth L Susan,25.29,Lund Humphries Publishers Ltd,England,English,160.0
9781588395962,2018,artanddesign,american art pottery,Alice Cooney Frelinghuysen,38.42,Yale University Press,New York (State),English,388.0
9781316517604,2022,artanddesign,architecture and material politics in the fifteenth-century ottoman empire,Blessing Patricia,75.79,Cambridge University Press,England,English,350.0
9781849946926,2022,artanddesign,mixed media textile art in three dimensions,Ann Goddard,16.99,Batsford Books,England,English,128.0
9781788841658,2022,artanddesign,all my friends have deserted,Pallant Tom,12.54,ACC Art Books,England,English,160.0
9781788841221,2022,artanddesign,the power of photography,Fetterman Peter,23.48,ACC Art Books,England,English,256.0
9781787417663,2021,artanddesign,art of protest,De Nichols,12.99,Templar,England,English,74.0
9781788169905,2022,artanddesign,out of the sun,Edugyan Esi,13.99,Profile,England,English,256.0
9781788163484,2022,artanddesign,hogarth,Jacqueline Riding,11.56,Profile,England,English,544.0
9783836582186,2022,artanddesign,annie leibovitz,Annie Leibovitz,78.99,TASCHEN,Germany,English,556.0
9783836582490,2020,artanddesign,david hockney,Hans Holzwarth Werner,18.99,TASCHEN,Germany,English,512.0
9781800783416,2022,artanddesign,tiffany & co,Rachael Taylor,10.18,Templar,England,English,160.0
9781784728069,2021,artanddesign,rhs botanical art watercolour art pad,PedderSmith Rachel,12.04,Octopus,England,English,56.0
9781916218482,2022,artanddesign,a-z of record shop bags,Jonny Trunk,20.99,FUEL,England,English,240.0
9781800181380,2022,artanddesign,children of las vegas,OGrady Timothy,8.18,Unbound,England,English,176.0
9780691234731,2022,artanddesign,africa's struggle for its art,Bndicte Savoy,19.99,Princeton University Press,New Jersey,English,240.0
9789887710974,2018,artanddesign,the fashion business manual,Fashionary,23.54,Fashionary International Limited,China,English,215.0
9781789099584,2022,artanddesign,the art of ron cobb,Jacob Jhonston,28.2,Titan,England,English,208.0
9781911682011,2022,artanddesign,how to grow the flowers,Camila Romain,14.62,HarperCollins Publishers,England,English,208.0
9789881354761,2016,artanddesign,fashionpedia,Fashionary,26.72,Fashionary International Limited,China,English,335.0
9780755638109,2022,artanddesign,black power and the american people,Rafael Torrubia,19.47,Bloomsbury Publishing (UK),England,English,376.0
9781407198477,2022,artanddesign,super silly museums pb,Nick Sharratt,7.58,Scholastic,England,English,24.0
9781838660536,2020,artanddesign,soviet space graphics,Sankova,19.99,Phaidon Press Ltd,England,English,240.0
9781350155756,2021,artanddesign,creating comedy narratives for stage and screen,Chris Head,15.99,Bloomsbury Publishing (UK),England,English,224.0
9781804171530,2022,artanddesign,moomin (planner 2023),Flame Studio Tree,4.73,Flame Tree Publishing,England,English,32.0
9780300254310,2020,artanddesign,bisa butler,Erica Warren,24.69,Yale University Press,Illinois,English,95.0
9781785009167,2021,artanddesign,ladies couture tailoring,Michelle Pye,15.65,The Crowood Press,England,English,125.0
9780500025444,2022,artanddesign,yves saint laurent & art,Laurent Saint Yves,25.76,Thames and Hudson Ltd,England,English,303.0
9781624650536,2021,artanddesign,framed ink. volume 2,Marcos MateuMestre,17.99,Design Studio Press,California,English,128.0
9781597114639,2019,artanddesign,aperture 237: spirituality,Famighetti Michael,17.99,Aperture,New York (State),English,140.0
9781848223943,2021,artanddesign,adrian berg,Livingstone Marco,36.99,Lund Humphries Publishers Ltd,England,English,248.0
9781914124501,2022,artanddesign,house goals,Ruth Slavid,25.26,RIBA Publishing,England,English,192.0
9781913107161,2020,artanddesign,the late works of j.m.w. turner,Sam Smiles,25.99,Yale University Press,England,English,306.0
9781534319950,2021,artanddesign,the essential guide to comic book lettering,Nate Piekos,15.19,"Diamond Comic Distributors, Inc.",Oregon,English,256.0
9781477323687,2022,artanddesign,the rob roy kelly american wood type collection,David Shields,42.34,University of Texas Press,Texas,English,408.0
9781838954789,2022,artanddesign,a home for all seasons,Gavin Plumley,12.99,Atlantic Books,England,English,336.0
9780764364044,2022,artanddesign,the future interior designer's handbook,Jana Rosenblatt,13.39,"Schiffer Publishing, Ltd.",Pennsylvania,English,48.0
9781782217589,2021,artanddesign,drawing dramatic landscapes,Dutton Robert,13.99,Search Press,England,English,159.0
9781350092877,2021,artanddesign,"swipe, scan, shop",Kate Schaefer,23.42,Bloomsbury Publishing,England,English,240.0
9783836579872,2020,artanddesign,tarot,Hundley Jessica,22.2,TASCHEN,Germany,English,519.0
9784805316832,2021,artanddesign,how to draw manga furries,Hitsujirobo,11.67,Tuttle Publishing,Vermont,English,144.0
9781933492759,2018,artanddesign,how to draw,Robertson Scott,39.99,Design Studio Press,California,English,208.0
